---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x27e0a9dbc66fa7893104ef20961e6400b3b7c721,73,8596.24,117.7567,8,13,15,16,12,4,110,2024-01-18 00:56:41.000 UTC
0xa43d55b6e8d3e817f4a0fe30c121d9a14e0842b1,72,8555.16,118.8217,8,13,15,16,12,4,110,2024-01-18 00:57:36.000 UTC
0x0c44363288dea1955908a680d63f17ed3b48f8f4,72,8485.94,117.8603,8,13,15,16,12,4,110,2024-01-18 01:01:09.000 UTC
0x862629214464b976249c32c6f4e073be71de050b,73,8444.77,115.6818,8,13,15,17,12,4,110,2024-01-18 01:02:01.000 UTC
0xe5f10b9d65da80d7a12d87b062850be2a896ad19,72,8408.82,116.7892,8,13,15,16,12,4,110,2024-01-18 01:02:56.000 UTC
0x70e889ae428e324659d3ed6d36873cc39c0359e0,72,8387.58,116.4942,8,13,15,16,12,4,110,2024-01-18 01:03:48.000 UTC
0xaa8d96a2628580443381e232b05a4078409b944f,73,8315.1,113.9055,8,13,15,16,12,4,110,2024-01-18 01:06:51.000 UTC
0xe85ca49fbbf8f5281ab0e126910f6979c658e731,72,8197.97,113.8607,8,13,15,17,12,4,110,2024-01-18 01:09:54.000 UTC
0x362d25f9d9324a84058e89448fc179f2fd14c077,72,8155.03,113.2643,8,13,15,17,12,4,110,2024-01-18 01:10:40.000 UTC
0xc8e324fad8fe25779c8829e4ae683e2110fbb535,72,8114.95,112.7076,8,13,15,17,12,4,110,2024-01-18 01:12:07.000 UTC
0x3bfd8e755dd55f8cd69f832f0cb0f6e4f5ea459a,72,8770.54,121.8131,8,13,15,17,12,4,110,2024-01-18 01:13:46.000 UTC
0xf5e66cc3317a563c6070903f253cc8ebdd850329,72,8727.03,121.2088,8,13,15,17,12,4,110,2024-01-18 01:14:44.000 UTC
0x96a4c0706225ee3fb2ad22cc8c30336fcfe3909a,72,8683.24,120.6006,8,13,15,17,12,4,110,2024-01-18 01:16:16.000 UTC
0xb3672c42f4ea7389033e5f59fffd30223dce5c71,72,8401.2,116.6833,8,13,15,17,12,4,110,2024-01-18 01:22:54.000 UTC
0x887d167423cccdb8902cdaa4c8ab802e848031af,73,8349.34,114.3745,8,13,15,17,12,4,110,2024-01-18 01:37:28.000 UTC
0xb020586551787247983d2615ec44617454261618,72,8296.36,115.2272,8,13,15,17,12,4,110,2024-01-18 01:38:29.000 UTC
0x4c438190f1f6774958dbbba3524ee2d8d595ce0d,72,8256.88,114.6789,8,13,15,16,12,4,110,2024-01-18 01:39:19.000 UTC
0x3c13634425892886d355e24f94b3667c12416cc0,72,8214.96,114.0967,8,13,15,16,12,4,110,2024-01-18 01:40:04.000 UTC
0x9cfce451dea28b49553908ff80ae5de015997d64,74,8183.08,110.5822,8,13,15,17,12,4,110,2024-01-18 01:41:26.000 UTC
0x0c113069f0c1b76f07dbfb9e1ef673cfe5b76ff0,72,8143.27,113.101,8,13,15,17,12,4,110,2024-01-18 01:42:29.000 UTC
0x4b15184100da52385f2b328748cae31b7cc4051d,72,8101.12,112.5156,8,13,15,17,12,4,110,2024-01-18 01:45:28.000 UTC
