---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x61702023d41a6d8c5ff70f9f170b80df551d6762,53,23454.66,442.5408,9,16,16,12,4,3,97,2024-01-30 21:48:21.000 UTC
0x5b32ad0c3a8f6b6afcec48b8528fcdf492b3774a,53,16404.89,309.5262,9,14,15,11,4,3,98,2024-01-30 15:29:35.000 UTC
0x778580602f3b44db7b7f208c85987c2e3a975eaa,52,22653.31,435.6406,9,14,14,14,5,4,98,2024-01-30 06:24:00.000 UTC
0xcac3c30ccdf6dacbe91f750b5af0590c96449641,52,7873.53,151.414,9,13,13,11,5,4,127,2023-12-31 16:14:03.000 UTC
0x328b1fd1aa0002cec7192be93e1d8374bc1eeb54,52,5383.15,103.5221,9,9,14,14,5,4,127,2023-12-31 16:19:03.000 UTC
0x069711debb160f2eabb1506b45c7616bfb181abe,51,5927.06,116.2169,9,13,14,13,5,4,127,2023-12-31 16:26:43.000 UTC
0xc2cc5e38192761f7f7d36215227b85c01785aa2a,51,5598.77,109.7798,9,14,15,14,5,4,127,2023-12-31 16:27:16.000 UTC
0x4fd37ac8ca221875b843ceda6195082a53554bae,54,22093.71,409.1428,9,13,15,15,5,4,127,2023-12-31 16:29:09.000 UTC
0x415145f8a34563e9c9f3afedf0f81755fe52e55b,54,7784.9,144.1648,9,14,14,12,5,4,127,2023-12-31 16:35:11.000 UTC
0xde442872c6c299997e145ef78fe5a16a73661e12,54,6077.81,112.552,9,14,14,14,5,4,127,2023-12-31 16:49:24.000 UTC
0xfa34989d9732d9c2fe5e9ef3b534588cd547f928,51,5525.14,108.3361,9,11,14,13,5,4,127,2023-12-31 16:58:57.000 UTC
0x4b5a2512bdfbe17e72533695a26bc881aa613885,51,16828.67,329.9739,9,14,14,13,5,4,127,2023-12-31 17:00:29.000 UTC
0x3a7d55cc57e2af4d0d16bf02ca1b5b2cd9095dfd,51,5757.96,112.9012,9,12,14,14,5,4,127,2023-12-31 17:01:35.000 UTC
0x51620fbe51a29c0357f3bcee1c55787aea95a64c,52,5877.79,113.0344,9,14,14,13,5,4,127,2023-12-31 17:03:37.000 UTC
0xd8031b3863907ae2024732001ba9c7132b13721f,54,7624.77,141.1994,9,14,14,12,5,4,127,2023-12-31 17:12:33.000 UTC
0x7ed6014ea15a3b56936ddb37bca18f8deb3e3348,53,13243.9,249.8849,9,14,14,12,5,4,127,2023-12-31 17:37:16.000 UTC
0xba9398bc346eed66bb95be41ac5d40e4caddab9c,51,6175.62,121.0906,9,14,15,13,5,4,127,2023-12-31 17:43:06.000 UTC
0xbaa53f59d035c3c3ec4edd8911dccc032a81145e,54,5262.32,97.4504,9,12,15,14,5,4,127,2023-12-31 17:59:03.000 UTC
0x5fdc7061a3646dad25af264dd7875053482e6975,54,5374.94,99.5359,9,10,15,14,5,4,127,2023-12-31 19:10:32.000 UTC
0xfe371950cbb479fecb07baade743a1116f1e0789,54,5661.15,104.8361,9,13,14,14,5,4,127,2023-12-31 19:10:34.000 UTC
0xc55069ad5ec17555ac0cfdfc5c54a899b1bf1464,54,5691.71,105.402,9,11,13,14,5,4,127,2023-12-31 19:38:27.000 UTC
0x0429cc43ad6077f8b747b2823e4633204a86a07d,54,18584.26,344.153,9,13,14,13,5,4,127,2023-12-31 19:44:24.000 UTC
0x8befee617ff5687267620b5e155e836dd2e01f7b,51,17463.64,342.4243,9,15,14,14,5,4,127,2023-12-31 20:13:38.000 UTC
0x778800ac21cc809fc547ef0898bfab8c1105f2b8,54,17108.2,316.8185,9,14,14,13,5,4,127,2023-12-31 20:23:40.000 UTC
