---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0xb08e7e9b6c8f0dfa14ec34b103834950575297bd,56,6950.8,124.1214,8,18,11,36,14,5,141,2023-12-17 08:37:09.000 UTC
0x02c6b23108ab22c968b4734d46830c0815ea495a,55,7153.36,130.0611,8,18,11,34,14,5,141,2023-12-17 08:52:19.000 UTC
0x7f871478e1c9d2f1db44a90bbedfe0cbdc06a0e7,52,6916.52,133.01,8,17,11,33,14,5,141,2023-12-17 09:07:09.000 UTC
0x5c52e677b0f2fdf2445a13066c1b37404ee07229,53,6412.25,120.9858,8,17,11,34,14,5,141,2023-12-17 09:20:24.000 UTC
0xbdefa2fb0915425ba7bc71945b10c629bc3ebae2,56,6536.23,116.7184,8,17,11,38,14,5,141,2023-12-17 09:23:19.000 UTC
0xa5efbf33f6b891ace5c30e56c98482133c5286f9,55,6446.06,117.2011,8,17,11,39,14,5,141,2023-12-17 09:51:44.000 UTC
0xbb33364d2f28e3aed947ab940b1f55c59520507e,56,6468.61,115.5109,8,18,11,38,14,5,141,2023-12-17 09:57:24.000 UTC
0x78bc3cf549ef8aa2a03e51ab21cb4483eec444e9,55,6429.45,116.8991,8,18,11,36,14,5,141,2023-12-17 10:02:59.000 UTC
0x634715a85c7847262c70a145456fb72fb8bf208d,52,6624.47,127.3937,8,17,11,31,14,5,141,2023-12-17 10:18:04.000 UTC
0x58d3de9e8f53e83138ff1c72881dccbf9eac04a4,55,6441.51,117.1184,8,17,11,36,14,5,141,2023-12-17 10:33:54.000 UTC
0x17bf43d93404410894b2eede8b90eaecd357896c,55,6667.68,121.2305,8,18,11,32,14,5,141,2023-12-17 10:51:34.000 UTC
0x0646e0df345f67a5fc2dfcbdeac2c2e1ad18f819,54,6494.65,120.2713,8,17,11,33,14,5,141,2023-12-17 10:59:14.000 UTC
0x91c4cb3a81f1c4f5b08d7870b888e03f660efab6,56,6380.06,113.9296,8,18,11,39,14,5,141,2023-12-17 11:17:44.000 UTC
0x83f3f3ee3b276c8a5b0ec374570d0e49aac595fa,53,6565.8,123.883,8,18,11,35,14,5,141,2023-12-17 11:26:29.000 UTC
0x5c724fe85b36d675c2432e5f0127c8e658298103,56,6346.65,113.333,8,18,11,34,14,5,141,2023-12-17 11:59:54.000 UTC
0xebc8b79fcdb8dc9747467cd7f3ea1d3a84f2a034,55,6422.78,116.7778,8,18,11,34,14,5,141,2023-12-17 12:02:24.000 UTC
0xa27ef87b52db3006969cd18f96f44d72bc3d2981,55,6395.58,116.2833,8,18,11,38,14,5,141,2023-12-17 12:04:29.000 UTC
0xa36cd575f31347d38e0f60b411ab4f5b6b9d3d00,55,6348.16,115.4211,8,17,11,35,14,5,141,2023-12-17 12:20:19.000 UTC
0x170f78e533e046ea0f6ef4bed02d70722abeeb37,55,6252.13,113.6751,8,18,11,36,14,5,141,2023-12-17 12:28:44.000 UTC
0x46816edcdfe73dcdbbba1682de84f79676b1f931,55,6434.13,116.9842,8,18,11,37,14,5,141,2023-12-17 13:18:29.000 UTC
0x8d0a0b4fd3148ffc1595069477a41b1d498b1b85,55,6454.19,117.3489,8,17,11,37,14,5,141,2023-12-17 13:47:44.000 UTC
0xc0fd91da94a0943b04872e029ee1d05ed1d1a517,55,6296.84,114.488,8,17,11,35,14,5,141,2023-12-17 14:07:59.000 UTC
0xe3add27752a5213094f2afc534a68c51004443a2,56,6410.36,114.4707,8,17,11,32,14,5,141,2023-12-17 14:28:24.000 UTC
0x53933fae39404fccb5d5b994aa1e1dd1abb5e42c,56,6588.76,117.6564,8,18,11,34,14,5,141,2023-12-17 14:30:54.000 UTC
0x060604b8ce945c4adc44e3e1c6cbded744cde5f0,53,6424.06,121.2087,8,17,11,34,14,5,141,2023-12-17 14:33:09.000 UTC
0x10ed2a3d8bfd9380a498eda4bdbc1cc87185c758,53,6358.61,119.9738,8,18,11,33,14,5,141,2023-12-17 14:35:14.000 UTC
0x797e1e7613fc57d35bc7e831e9719bb456bdf9ad,53,6528.4,123.1774,8,17,11,35,14,5,141,2023-12-17 14:40:44.000 UTC
0x347622beaff5a617f0bbc071fbbf528a641fa9de,56,7275.52,129.92,8,18,11,37,15,5,141,2023-12-17 01:35:09.000 UTC
0x65918aeb5c16a4d36e2b4daaf299477963f54e5f,54,7262.85,134.4972,8,16,11,37,15,5,141,2023-12-17 01:46:59.000 UTC
0x77d9a23ef3d2c10bf2950a0217e5d06553099f62,56,7238.8,129.2643,8,17,11,38,15,5,141,2023-12-17 02:02:04.000 UTC
0xad75b9982be15dba0607349fa76e7e48410e87b2,54,7117.68,131.8089,8,18,11,37,15,5,141,2023-12-17 02:28:14.000 UTC
0x6a586b587b59f06bfa42da978593709fa6cacfcf,55,6925.2,125.9127,8,17,11,33,15,5,141,2023-12-17 02:36:54.000 UTC
0xdf3e64894ff10726b9b6f90973b80071cea3998c,56,7239.66,129.2796,8,17,11,34,15,5,141,2023-12-17 02:42:49.000 UTC
0x1c5a2f91f6fd0cbbde6ae3cc1bae377f22ffaa30,57,7006.92,122.9284,8,18,11,36,15,5,141,2023-12-17 02:45:09.000 UTC
0x7c02c7e8040b6f2dd8c27e2b6969a4b1218f9d20,54,7034.75,130.2731,8,18,11,34,15,5,141,2023-12-17 02:49:44.000 UTC
0x3b2cf8f2e72e5300b4729d41b099201a612a334f,57,7121.33,124.9356,8,17,11,37,15,5,141,2023-12-17 02:58:19.000 UTC
0x4f6dbb3456541f7ae13a600c740574d99190ef81,55,7337.24,133.4044,8,17,11,35,15,5,141,2023-12-17 03:12:19.000 UTC
0x25e9c60d7597e6468f7acbab49ff3ea0d77bfcfd,55,7182.88,130.5978,8,17,11,35,15,5,141,2023-12-17 03:19:54.000 UTC
0xf30240938e64eed9b5dece05d62f7837f5dca1e8,58,7281.03,125.535,8,17,11,38,15,5,141,2023-12-17 03:25:19.000 UTC
0xa0b2a24eb38bfc6a4bee29975b51f44fc5bb3608,54,7149.48,132.3978,8,18,11,36,15,5,141,2023-12-17 03:38:14.000 UTC
0x8812fa89bfa59dcd6ef2b132716b87ce962c0694,57,7384.77,129.5574,8,17,11,38,15,5,141,2023-12-17 03:55:29.000 UTC
0x1166b55b333306b4087f5e4dabd7a5a3c64c32d7,54,7166.74,132.7174,8,17,11,36,15,5,141,2023-12-17 04:01:24.000 UTC
0xb9642cd0b10edadbf08ebc68b7cf2ff562dc3863,57,7296.98,128.0172,8,18,11,37,15,5,141,2023-12-17 04:12:44.000 UTC
0x4fbb5f10633171bd533deb438da42bba89739b04,55,7248.7,131.7945,8,17,11,35,15,5,141,2023-12-17 04:14:59.000 UTC
0x17a2c9623c1d294299e769d9bd99bae770aab81c,56,7253.08,129.5193,8,18,11,36,15,5,141,2023-12-17 04:17:49.000 UTC
0x33a81a9b14702fd4edc9f9141cd785677393f1ee,58,7328.14,126.3472,8,18,11,38,15,5,141,2023-12-17 04:20:09.000 UTC
0xa16b4fa8b663adfdfde13b96d83fc07f166161f8,53,7363.0,138.9245,8,18,11,33,15,5,141,2023-12-17 04:47:19.000 UTC
0xf971847ca52eabdd18c4829c517d3de9131a1aeb,57,7401.01,129.8423,8,18,11,37,15,5,141,2023-12-17 04:56:19.000 UTC
0x229ec1e4217aabca4474c00a0c25ccbae26097b9,55,7190.87,130.7431,8,17,11,35,15,5,141,2023-12-17 05:04:39.000 UTC
0x1f4ebc47034f4aaa27ee0a8e1a8fb4c26d53f5a8,57,7337.19,128.7226,8,17,11,36,15,5,141,2023-12-17 05:15:04.000 UTC
0xcdf542dbb42e2639fa90bd3fc367bc2a83d832a8,57,7288.17,127.8626,8,18,11,36,15,5,141,2023-12-17 05:17:59.000 UTC
0xf1285977560cd04edc8ffc3121488fe4e1f441ef,56,7139.61,127.493,8,17,11,39,15,5,141,2023-12-17 05:20:34.000 UTC
0xecc4c74885d28beb1ed6c761f4bfcddfe02031fc,55,7383.32,134.2422,8,18,11,36,15,5,141,2023-12-17 05:23:24.000 UTC
0x76a6103fcd23a4bbddb92f2690146737deebcd58,56,7320.2,130.7179,8,17,11,38,15,5,141,2023-12-17 05:29:19.000 UTC
0x45f9d2a503febdeec15835dde7f9870316dc1019,56,7411.59,132.3498,8,18,11,37,15,5,141,2023-12-17 05:48:59.000 UTC
0x233a8bf6019cc5bfd0ea0218ecfc997c4f8e56d1,54,7288.21,134.9669,8,18,11,39,15,5,141,2023-12-17 05:58:59.000 UTC
0x123e7ef6048ad8ecac12cc9d087f8125636e9295,55,7314.06,132.9829,8,17,11,33,15,5,141,2023-12-17 06:01:14.000 UTC
0xc6d0404d75b9d6369071eb1a5498b2368d1abb72,53,7182.11,135.5115,8,18,11,33,15,5,141,2023-12-17 06:03:44.000 UTC
0x2c9d92ce3835f687c73b9262b1bb5204b15284e0,53,7183.74,135.5423,8,17,11,36,15,5,141,2023-12-17 06:56:44.000 UTC
0x471604cce83777e7e5ed1004d51a3b1586e4d6a0,54,7373.97,136.555,8,17,11,36,15,5,141,2023-12-17 07:01:54.000 UTC
0x81ef5af842c774160db52fc9d5624e057efe7c04,55,7038.9,127.98,8,18,11,35,15,5,141,2023-12-17 07:19:34.000 UTC
0xef918f5c662e481a9d69ead98817d385db3fa595,54,7130.62,132.0485,8,18,11,34,15,5,141,2023-12-17 07:24:59.000 UTC
0x6c3b4bf4e51bb012a2d3e32b2863499cb081559c,56,7065.3,126.1661,8,18,11,38,15,5,141,2023-12-17 07:27:39.000 UTC
0xfc2a42cd4f346b006506f8fcbedbde78ba09f30a,55,7351.03,133.6551,8,18,11,34,15,5,141,2023-12-17 07:30:29.000 UTC
0x67f0504d9cc656efe4ea61cd79146045cbc71f16,55,7032.11,127.8565,8,17,11,36,15,5,141,2023-12-17 08:29:04.000 UTC
0xe834fe46db822a7588941f25b18cca68e55e0e3b,54,7200.25,133.338,8,17,11,38,15,5,141,2023-12-17 08:31:14.000 UTC
0x768ca665070138f1156127ea96dad18e6e922c29,55,6811.31,123.842,8,18,11,34,15,5,141,2023-12-17 08:42:29.000 UTC
0x2fdecf8a4f4d7d0a1f04ebe4253fcb006b6d7bc5,56,6716.85,119.9438,8,18,11,39,15,5,141,2023-12-17 08:44:49.000 UTC
0x3cf8bd725f4d4cc11781820cd2124054f3ce4068,54,6820.75,126.3102,8,18,11,33,15,5,141,2023-12-17 08:49:54.000 UTC
0xcba2ed35717915b810a49293e8c5877b86ca1315,57,7074.65,124.1167,8,17,11,33,15,5,141,2023-12-17 09:02:29.000 UTC
0x6f69f8a6ed7f07801e28befb5fd5c63d9acbc0c8,58,6611.14,113.9852,8,17,11,39,15,5,141,2023-12-17 09:25:29.000 UTC
0x10c1e9042dd064d5cebfc6e655df9dd74abf4d08,54,6439.9,119.2574,8,17,11,36,15,5,141,2023-12-17 09:46:09.000 UTC
0x3b9aae054e46a306d289d63ca756e131df9ef831,56,6523.2,116.4857,8,17,11,36,15,5,141,2023-12-17 10:00:34.000 UTC
0xa1bb38163a8af2818adcf970c4d1516c8226669f,55,6612.39,120.2253,8,18,11,36,15,5,141,2023-12-17 10:12:29.000 UTC
0x3992436796e8d649906696e839099ded20302d60,54,6395.43,118.4339,8,17,11,35,15,5,141,2023-12-17 10:14:59.000 UTC
0x1a7951788e666a13579c96854c942a6abf51bb1b,55,6441.07,117.1104,8,18,11,38,15,5,141,2023-12-17 10:20:24.000 UTC
0x09725309d2a358af584bbd9049a1adbc65ca33ca,53,6673.42,125.9136,8,17,11,36,15,5,141,2023-12-17 10:23:24.000 UTC
0xaf8b4aa0c4abe60fae2b611cb74579fee9739232,55,6461.02,117.4731,8,18,11,36,15,5,141,2023-12-17 10:25:49.000 UTC
0xdd59d990b607c30f25eab609cbc1e72057332131,55,6432.63,116.9569,8,18,11,32,15,5,141,2023-12-17 10:54:04.000 UTC
0xfaae296fd0e0e305db1ed3befafc07f5843df69e,56,6621.3,118.2375,8,18,11,36,15,5,141,2023-12-17 11:01:59.000 UTC
0xf489a668cd0bd6731733f8d9c355165a791e37af,56,6506.49,116.1873,8,18,11,39,15,5,141,2023-12-17 11:23:54.000 UTC
0x3a669808bce7ebea2109e85081c2a89e63b426a6,55,6242.35,113.4973,8,17,11,34,15,5,141,2023-12-17 11:31:34.000 UTC
0xbf7d0e706d80f2973e7375deb71f8f414a3422c7,54,6372.37,118.0069,8,18,11,33,15,5,141,2023-12-17 11:34:09.000 UTC
0xa2eef8b8d0ca40a3085c08fae06e5e971858729f,52,6373.09,122.5594,8,17,11,34,15,5,141,2023-12-17 11:38:39.000 UTC
0x48577ff62f3b647314b71a49a84b64f3085468cf,58,6640.92,114.4986,8,17,11,36,15,5,141,2023-12-17 11:43:49.000 UTC
0x77c62b41a31ca692920dbe1838f746cef529cc05,55,6411.5,116.5727,8,18,11,38,15,5,141,2023-12-17 11:48:49.000 UTC
0x30ca4b61c7e6607f63c30bfbcfb50a77c808c2b3,54,6559.83,121.4783,8,18,11,35,15,5,141,2023-12-17 11:54:54.000 UTC
0xba8dea0740e9650b606458d03737c08c35243fa8,55,6438.97,117.0722,8,18,11,37,15,5,141,2023-12-17 11:57:24.000 UTC
0x9533a8679c3b3c8821b628d9a8ddaadae81e8ffa,53,6323.26,119.3068,8,17,11,33,15,5,141,2023-12-17 12:26:24.000 UTC
0x656301e5bf4b009a84731fa899cdbadcba667ab8,57,6437.8,112.9439,8,18,11,40,15,5,141,2023-12-17 12:33:34.000 UTC
0x9233d9fde4122e04f6f9dc81fa80f2fce259a133,57,6344.29,111.3033,8,18,11,43,15,5,141,2023-12-17 12:52:54.000 UTC
0xab1d475b7af0de3776965eb5cc6c9bc249757aab,55,6294.24,114.4407,8,18,11,37,15,5,141,2023-12-17 13:10:49.000 UTC
0xa9a95909a1c11428a21066991a4b60de8bef69aa,57,6504.33,114.1111,8,17,11,38,15,5,141,2023-12-17 13:13:09.000 UTC
0x32e2bab5bd1b2e66568e4a8d65e249540e2ee37b,56,6560.07,117.1441,8,17,11,35,15,5,141,2023-12-17 13:28:49.000 UTC
0x3916de0344404f18938937e8f414e65bb1916900,55,6516.71,118.4856,8,17,11,38,15,5,141,2023-12-17 13:51:09.000 UTC
0x1f2cf0360e85435e6cb903722496918f5748e2b1,53,6545.45,123.4991,8,18,11,35,15,5,141,2023-12-17 13:53:29.000 UTC
0x2c56af7f51c160b26b297398930d451e84cfb99a,56,6483.16,115.7707,8,18,11,37,15,5,141,2023-12-17 14:04:54.000 UTC
0x4f0d0e12e05b87fa97d1902ab4b632c668d0195f,54,6438.33,119.2283,8,18,11,36,15,5,141,2023-12-17 14:19:34.000 UTC
0x673c81bdd9f814e57b5b51da0221ccc509a5601f,53,6309.95,119.0557,8,17,11,33,15,5,141,2023-12-17 14:22:49.000 UTC
0x5b93bf3bbc837a037d433b3455693a177fd276fe,58,6504.8,112.1517,8,18,11,36,15,5,141,2023-12-17 14:37:59.000 UTC
0x19f01f12ffcc0fa1e5c3adefbab881d7a6fc02c0,55,6358.47,115.6085,8,18,11,35,15,5,141,2023-12-17 14:44:09.000 UTC
0x439865029f7f83d587d92d2b2939f60e67fce618,55,7209.26,131.0775,8,17,11,37,16,5,141,2023-12-17 01:20:24.000 UTC
0x8eed72881d78db579721bb9a2c1c284f99727319,57,7188.38,126.1119,8,18,11,39,16,5,141,2023-12-17 01:22:34.000 UTC
0xbb46a8d4cfc41723d7c2abc9fd03ae5ae0f74deb,53,7294.25,137.6274,8,17,11,34,16,5,141,2023-12-17 01:43:49.000 UTC
0x93a83f33ed1dfd86f12bf8f155a0a3c954b38971,54,7243.2,134.1333,8,17,11,37,16,5,141,2023-12-17 01:49:54.000 UTC
0xf2b3ca5d5e8b3f7911483cc7b88bbd9feb69fb6e,55,7298.44,132.6989,8,17,11,39,16,5,141,2023-12-17 01:54:34.000 UTC
0xf05da12c374ba19c1f7d67853640c73b90e71321,55,7160.24,130.1862,8,17,11,37,16,5,141,2023-12-17 01:59:54.000 UTC
0x09d323280b1a6ca22597dccebeb98cbd599e1165,55,6963.14,126.6025,8,18,11,38,16,5,141,2023-12-17 02:08:09.000 UTC
0x6a351e975cd3523f9d35d1a08366319e32324e99,56,7128.5,127.2946,8,18,11,40,16,5,141,2023-12-17 02:11:04.000 UTC
0x90be184053daee0d58ce84a3ef0a88f926fbde4c,54,7070.95,130.9435,8,17,11,34,16,5,141,2023-12-17 02:33:44.000 UTC
0x51cf52232990ede3d87be96d69fa6a268e44d656,57,7140.79,125.277,8,17,11,37,16,5,141,2023-12-17 02:52:34.000 UTC
0x69b3a4aa12fb17031add60101c22ebca3b31a320,56,7250.26,129.4689,8,17,11,31,16,5,141,2023-12-17 03:07:04.000 UTC
0xa46e3ea972fd832abe4525c3cc745c37eb7910fe,55,7458.5,135.6091,8,17,11,36,16,5,141,2023-12-17 03:29:44.000 UTC
0xd5d7a7983ac24f907c06abb76ae88272ca883c5e,56,7504.8,134.0143,8,18,11,40,16,5,141,2023-12-17 03:32:39.000 UTC
0x8cb21c10a05dea4148e4e1bc37f95b3991b3de53,53,7272.9,137.2245,8,18,11,32,16,5,141,2023-12-17 03:43:04.000 UTC
0xdbc8c964a22f377adb0f3999a1635c7627d378cf,56,7351.42,131.2754,8,17,11,35,16,5,141,2023-12-17 04:10:09.000 UTC
0x753f54141d67221622a514c310b1baefeef8a506,54,7408.88,137.2015,8,17,11,37,16,5,141,2023-12-17 04:22:54.000 UTC
0x5cde7250d5878258b586877fc5a8267c126b27c8,54,7183.44,133.0267,8,18,11,37,16,5,141,2023-12-17 04:58:54.000 UTC
0x06e2f81aa153c1682eaf7eca01b28aa8b8854623,54,7247.97,134.2217,8,17,11,38,16,5,141,2023-12-17 05:12:24.000 UTC
0x8cc6a9e767d506616e64ea3a8908bdd71e330929,56,7168.78,128.0139,8,17,11,36,16,5,141,2023-12-17 05:34:09.000 UTC
0x796d756a8ed0d005daa98d81dead7df2242ca246,55,7261.13,132.0205,8,18,11,35,16,5,141,2023-12-17 07:04:54.000 UTC
0x40540db546b042f3b977f7854739bf5750e8b5f7,55,7431.52,135.1185,8,17,11,39,16,5,141,2023-12-17 07:13:54.000 UTC
0x95465da836739a488a75b44355bfde2ed52be4b0,55,7025.38,127.7342,8,17,11,39,16,5,141,2023-12-17 08:33:59.000 UTC
0x355a5de87e26f7dde2cac8b10a3e604ae23ed73b,56,6904.44,123.2936,8,18,11,34,16,5,141,2023-12-17 08:39:49.000 UTC
0x08a4f05f90fc30027ea0e5decb6ec9531b4c53a8,53,6905.33,130.2892,8,17,11,35,16,5,141,2023-12-17 08:54:29.000 UTC
0xb645becdd170598c2d738c4966fa0380fae0118d,52,6713.77,129.111,8,18,11,34,16,5,141,2023-12-17 09:15:24.000 UTC
0xb70e92d11ff519eda71d5aa53fad8a875a17be8b,58,7148.16,123.2441,8,18,11,39,16,5,141,2023-12-17 09:17:39.000 UTC
0x5c4069651c7320aedecdd4acb90d17272e4fb57b,55,6643.43,120.7896,8,18,11,33,16,5,141,2023-12-17 09:37:59.000 UTC
0x53277663373fa242bcb5c114cab1858a20003853,53,6452.83,121.7515,8,18,11,33,16,5,141,2023-12-17 09:42:44.000 UTC
0x7e30b2797cc9fcb6b20022ff0bfac50746973e6c,57,6442.23,113.0216,8,18,11,38,16,5,141,2023-12-17 10:06:24.000 UTC
0x25c28198735a19a9cfc39d04f076c7a64e7f5827,55,6677.04,121.4007,8,18,11,42,16,5,141,2023-12-17 10:31:29.000 UTC
0x29389dfc88a4e45dc1a2e0f07e99c5c0e7bdf244,57,6567.76,115.2239,8,17,11,36,16,5,141,2023-12-17 10:36:59.000 UTC
0xd989d2a00955c0350d22a00aa5f5e5a70281534a,54,6612.56,122.4548,8,18,11,32,16,5,141,2023-12-17 10:56:14.000 UTC
0x15f499cee616d716c09324ad86277457ed554fcc,56,6279.76,112.1386,8,18,11,40,16,5,141,2023-12-17 11:14:49.000 UTC
0x84a0b79d9b4e00beb93ad7ae114df14d89359cc9,55,6553.82,119.1604,8,18,11,35,16,5,141,2023-12-17 11:20:44.000 UTC
0xaaa7dd248a00bc71a6cc0cbd3c3e5bbc5fe237e5,56,6299.28,112.4871,8,17,11,36,16,5,141,2023-12-17 11:41:19.000 UTC
0xb59673c3aaa15728344fa8f10e61e9bb486f7c9c,53,6513.89,122.9036,8,18,11,36,16,5,141,2023-12-17 11:51:34.000 UTC
0xf6b2e7549d94cd00f38f1aac1fb87895ca0dac67,55,6422.25,116.7682,8,17,11,38,16,5,141,2023-12-17 12:09:39.000 UTC
0xc714d2921010b8cbbfc69fc0bf0b3fa2b15b9352,57,6477.35,113.6377,8,16,11,36,16,5,141,2023-12-17 12:14:44.000 UTC
0x051ab055a25fb5ef50a7e6e05feaa0a36d6c12d9,56,6553.45,117.0259,8,17,11,38,16,5,141,2023-12-17 12:30:54.000 UTC
0xb24524b85ec407e16ec4f071041a4774b7b7960d,58,6504.43,112.1453,8,17,11,37,16,5,141,2023-12-17 12:47:14.000 UTC
0xf1d541cd3806815aa268ad3b5c511312e76eeb82,55,6299.82,114.5422,8,17,11,38,16,5,141,2023-12-17 13:05:24.000 UTC
0xb9411c0d430cd6df0543b03a59af1c775bd98274,55,6285.2,114.2764,8,18,11,41,16,5,141,2023-12-17 13:07:44.000 UTC
0xf1a6492316af1fb8189ee5ba9d81923e6da63f1a,53,6352.48,119.8581,8,18,11,35,16,5,141,2023-12-17 13:15:44.000 UTC
0x08826c9a8a95922d23a328232ab68bf387cbcff9,52,6409.63,123.2621,8,17,11,33,16,5,141,2023-12-17 13:23:29.000 UTC
0x78dc85bde81259fbaa7e2eb38e0087b5bb44b5d5,52,6461.22,124.2542,8,17,11,37,16,5,141,2023-12-17 13:36:39.000 UTC
0x58d2891356c3da35f58690cbb827a798ef94fb16,56,6358.63,113.547,8,17,11,37,16,5,141,2023-12-17 13:44:49.000 UTC
0x052c83236350c13cfbb073b2ed1291eaa1ceb43b,58,6464.03,111.4488,8,18,11,38,16,5,141,2023-12-17 14:46:24.000 UTC
0x1ee82cbc6d6f052b807396d7bf668f886a7f002c,109,11603.14,106.4508,9,24,28,39,15,5,147,2023-12-10 20:29:01.000 UTC
0xd6161ddef5757fd1a3d3f99eec3038b0e3aa9893,110,27636.05,251.2368,9,27,31,40,16,5,147,2023-12-10 19:01:41.000 UTC
0x05f9321e764f19cb5b35dad725749ddc5fff8290,72,11128.12,154.5572,9,17,20,30,23,7,219,2023-09-30 10:35:09.000 UTC
0xfebf3391ae14111995083ccc23200bbb34977872,70,10834.83,154.7833,9,18,20,31,23,7,219,2023-09-30 10:53:59.000 UTC
0x653e8d3d75fa66fecb81749db5e69951076c8ccd,71,10869.07,153.0855,9,20,20,31,23,7,219,2023-09-30 10:54:19.000 UTC
0x7ac5c16ffa4d3681c577ba6806c4cb47ebfa978f,70,10809.81,154.4259,9,19,20,31,23,7,219,2023-09-30 10:55:03.000 UTC
0xac7b0511a99c44afca32352ee843d0303e74aced,72,10770.15,149.5854,9,20,20,31,23,7,219,2023-09-30 10:56:33.000 UTC
0x3f83321893b255ee2fc5b2660feed70ca67b54da,73,10880.24,149.0444,9,20,20,31,23,7,219,2023-09-30 10:56:43.000 UTC
0x86de0f14aac034f153aaeff9fd146b682ce183d7,70,10931.07,156.1581,9,21,20,31,23,7,219,2023-09-30 11:41:19.000 UTC
0x54f4bc7f06d4b6b0122546502afa5659654fb03b,68,10833.42,159.315,9,18,20,31,23,7,219,2023-09-30 11:42:33.000 UTC
0x8f7f126c9f853592338c4d5794dd7bd56c100b2e,71,10807.36,152.2163,9,20,20,31,23,7,219,2023-09-30 11:50:23.000 UTC
