---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x832b626b2f4e6688dc07d804388c2fe1dd8c5af0,60,5740.12,95.6687,9,14,15,15,6,4,128,2023-12-31 13:29:58.000 UTC
0xe7911e2b99f0d6fe7c57939c401f8a8069444f7a,60,5341.38,89.023,9,12,15,16,6,4,128,2023-12-31 13:32:36.000 UTC
0x0cef6dd070bea5eb2bc8b11b8d6fb68ec1c17c9f,61,17115.3,280.5787,9,15,15,14,6,4,128,2023-12-31 13:33:20.000 UTC
0x6436cf3476fc6b79e70e912c14ea2014591aabd4,60,5805.87,96.7645,9,13,15,14,6,4,128,2023-12-31 13:37:52.000 UTC
0xf47c1e896400f33171d0a36f910abb982c4878c9,61,5775.96,94.6879,9,14,14,14,6,4,128,2023-12-31 13:45:06.000 UTC
0x9b94140e4b35bc3ba0fc5bc3e6c6840a2cf8eafc,60,16821.82,280.3637,9,13,15,13,6,4,128,2023-12-31 13:51:19.000 UTC
0x9031c902f4a0ce7b289826bfbfe2964f49313895,60,5632.26,93.871,9,12,14,14,6,4,128,2023-12-31 13:52:58.000 UTC
0x7b91d91d254dfd62c17fc332175560edc2c666b7,61,5881.3,96.4148,9,13,14,14,6,4,128,2023-12-31 13:58:16.000 UTC
0x365b3fac7fc8e72471776806806fc9e39a12d848,63,5371.43,85.2608,9,12,15,13,6,4,128,2023-12-31 14:01:42.000 UTC
0xc0c87e9069586aa8fa5f4d5aa68e6f4e4bb55179,63,17285.05,274.3659,9,13,15,15,6,4,128,2023-12-31 14:02:10.000 UTC
0x1efd5ee5e464269fe38964b09da94e0cd9bb78f5,63,17318.86,274.9025,9,13,14,14,6,4,128,2023-12-31 14:08:55.000 UTC
0x921fe43e53d226941bc52e889879291237195cf0,62,5586.64,90.1071,9,12,14,13,6,4,128,2023-12-31 14:13:06.000 UTC
0x1aeabe2d14ce5a3e672daeacb4ff71b973a073b3,61,17323.91,283.9985,9,14,15,14,6,4,128,2023-12-31 14:21:36.000 UTC
0xabe51cb1cf5b58ff0bf3df75c1ed9aa8b59b854a,61,5840.98,95.7538,9,14,15,15,6,4,128,2023-12-31 14:22:02.000 UTC
0xaf8b1a41f0add7989d1410b8cdd29d2148a4310b,63,18248.18,289.6537,9,16,14,14,6,4,128,2023-12-31 14:22:30.000 UTC
0x75b0f515a5b20483d45031129949c19f0248cddd,60,5502.87,91.7145,9,14,14,12,6,4,128,2023-12-31 14:33:06.000 UTC
