---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0xf0fdf2aabb1edab1aca6071a57d4485ebd872d99,115,11182.28,97.2372,9,23,15,12,9,3,98,2024-01-30 08:16:52.000 UTC
0xaa92a74cd60fcec6b22971a46ae9227fde9b6dc2,116,11182.74,96.4029,9,22,15,12,9,3,98,2024-01-30 08:17:26.000 UTC
0x052fb6103a8166db9dcf7e7c8f08debac414a13c,112,11182.19,99.841,9,22,15,12,9,3,98,2024-01-30 08:52:05.000 UTC
0xd99743f5ffa5a090dcd18db9cc80f19580428248,115,12193.24,106.0282,9,22,15,12,9,3,98,2024-01-30 08:52:37.000 UTC
0x7bc3d4c1b480aaba125490f20adbc52e0c6cda47,114,11182.22,98.0896,9,23,15,12,9,3,98,2024-01-30 11:55:25.000 UTC
0x53f26c8ed29b1121d8d8343fca72fc9b0b3c57a2,113,11181.55,98.9518,9,23,15,12,9,3,98,2024-01-30 11:56:59.000 UTC
0xeb7335778f716c8140738f5261e99d9450402919,113,11163.12,98.7887,9,23,15,11,9,3,98,2024-01-30 12:35:23.000 UTC
0xbc4591773e9545c382259a887fdc617642f08551,111,11162.49,100.563,9,24,15,11,9,3,98,2024-01-30 12:36:23.000 UTC
0x5f5c060f4662a3f515c6127c67be2fbbe0d5a9d7,116,11153.06,96.1471,9,22,15,11,9,3,98,2024-01-30 12:59:05.000 UTC
0x2350009d6abce9d4540d4ee219f231fa7600a015,110,11158.87,101.4443,9,24,15,11,9,3,98,2024-01-30 12:59:45.000 UTC
0xcb71c3aafc19a9294b8f8e6baab33cbb423d25d6,113,11153.63,98.7047,9,24,15,11,9,3,98,2024-01-30 13:19:43.000 UTC
