---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0xf11db0811376a90bc41ec4a144c2f836ff9201ed,122,8571.68,70.2597,9,30,20,68,16,5,147,2023-12-12 05:08:45.000 UTC
0x07c482293b60630f5c8fbe5811903b67a5b573c2,122,10559.19,86.5507,9,27,19,67,16,5,147,2023-12-12 05:12:54.000 UTC
0x072260964c5372de71d72e3ad3e9f2467d86838a,121,8230.95,68.0244,9,30,20,68,16,5,147,2023-12-12 05:16:27.000 UTC
0x5b94fc564cbf937d9b8efe9144c053fb77b9479d,121,10584.07,87.4717,9,30,20,68,16,5,147,2023-12-12 05:22:56.000 UTC
0xf145918dc4007fe7dd5b86dd2b60f52dd2674c64,121,9911.84,81.916,9,31,19,68,16,5,147,2023-12-12 05:31:14.000 UTC
0x8cfc4005d1389fef6e322a6ad125448beb136379,124,10962.1,88.404,9,30,20,66,16,5,147,2023-12-12 05:33:59.000 UTC
0xd66adc8e05d45e2c4ed5261de8a6e21f79b45899,121,11025.52,91.12,9,30,19,69,16,5,147,2023-12-12 05:42:59.000 UTC
0xe9b0877b37e33dd85cb33081549f9f9c82e39583,120,12614.51,105.1209,9,29,20,69,16,5,147,2023-12-12 05:46:35.000 UTC
0xa52545e2107e042317dcbe00ee6f1f8bd7ba9227,122,9932.93,81.4175,9,31,20,67,16,5,147,2023-12-12 05:48:59.000 UTC
0xd533ffda9d0fdc6956686b6383fdb38aae9ad733,123,12255.09,99.6349,9,30,20,69,16,5,147,2023-12-12 05:51:35.000 UTC
0xac2e9751f9a07b5092a1ecdaed511e7a8de8ca90,121,11578.12,95.6869,9,29,20,66,16,5,147,2023-12-12 05:54:11.000 UTC
0xd6698d02f2bd9bfc6422f3aa0c0cec19f26342bc,123,12368.21,100.5546,9,27,21,67,16,5,147,2023-12-12 06:16:53.000 UTC
0x7e1a02e4e00ded2d9659c7f943d0d1a1561b82fa,121,9417.14,77.8276,9,30,20,67,16,5,147,2023-12-12 06:20:23.000 UTC
0x9bd98113182e76dba1d162f8f4de9cf479ce7b33,120,10268.58,85.5715,9,29,19,66,16,5,147,2023-12-12 06:27:11.000 UTC
0x31b916c3da757a103c3bfb26ec755e07b0aa42c0,122,9292.31,76.1665,9,27,18,69,16,5,147,2023-12-12 06:33:41.000 UTC
0x97c957b4525b98d08a6b2345102098d077b4c1e6,121,11105.76,91.7831,9,28,20,65,16,5,147,2023-12-12 06:34:47.000 UTC
0x15222dc3cada5a094e6942cec180544f99011b55,120,10395.14,86.6262,9,30,20,65,16,5,147,2023-12-12 06:37:44.000 UTC
0x1ca8bd3958e6c143f25a745d0de8ec9aa43fdec6,121,12266.51,101.3761,9,30,18,70,16,5,147,2023-12-12 06:38:02.000 UTC
0x2dfd3d086b14e37b3cb63c80a6550cfa37a7fabb,123,9062.85,73.6817,9,25,20,68,16,5,147,2023-12-12 06:46:11.000 UTC
0xe4e44e0da5db81e2218e69d177674911675d0d2b,122,10520.15,86.2307,9,27,20,69,16,5,147,2023-12-12 06:48:32.000 UTC
0xd5b7ed906a15446a907d537fe19a8a084782a49f,120,9662.87,80.5239,9,29,20,65,16,5,147,2023-12-12 06:50:26.000 UTC
0x79b08c93696428faccb9f96526b83af93e2effb2,123,8954.33,72.7994,9,29,20,66,16,5,147,2023-12-12 06:56:38.000 UTC
0x2e59cc1eb64f6b8b84b8af5ba5738a4829faa97a,132,29755.12,225.4176,8,16,8,59,26,9,268,2023-08-13 10:25:56.000 UTC
0x552daf858dc6147db6c06193cd02e1b13ceae01d,132,29755.12,225.4176,8,16,8,59,26,9,268,2023-08-13 10:26:54.000 UTC
0x7ebef4a93838efab1c320309ead1eed78de8a136,132,32177.15,243.7663,8,16,8,59,26,9,268,2023-08-13 10:27:22.000 UTC
0xb5fe8ad0b9c98762006d7a22feaf357055f2248b,132,32177.15,243.7663,8,16,8,59,26,9,268,2023-08-13 10:27:34.000 UTC
0xd2ea3ee36e8a6e62e666caaccefa208468bbcf68,132,29700.57,225.0043,8,16,8,59,26,9,268,2023-08-13 10:27:50.000 UTC
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,132,32190.5,243.8674,8,16,8,59,26,9,268,2023-08-13 10:28:18.000 UTC
0x090a9b21c0159a8b5faca37dd04d46c4cb9994f6,129,29716.53,230.3607,8,16,8,58,26,9,268,2023-08-13 10:28:44.000 UTC
0x84a67565e964cbe7114d51e2a40c23262d8e14f7,131,32190.5,245.729,8,16,8,58,26,9,268,2023-08-13 10:29:30.000 UTC
0xbf0759f42659365d18f116511dc9f164ffb74436,131,29768.82,227.2429,8,16,8,58,26,9,268,2023-08-13 10:29:40.000 UTC
0xa1ce81ab3bdd5ad68b49433d1110562a0614967b,131,29748.49,227.0877,8,16,8,58,26,9,268,2023-08-13 10:30:34.000 UTC
0xb5798548fa5c483f45606ad173362192535f2f13,131,29728.77,226.9372,8,16,8,57,26,9,268,2023-08-13 10:31:28.000 UTC
0x1e63dfd9e4089550a06cc766ed53c3975c9ec2cc,131,32212.63,245.8979,8,16,8,57,26,9,268,2023-08-13 10:32:24.000 UTC
0x2e3c02723a71d1d85c4c1965649a7cd9399954cd,131,29761.09,227.1839,8,16,8,57,26,9,268,2023-08-13 10:32:24.000 UTC
0x5bed5ef85ef0e2baae21a610a0279037ac38c62f,131,32236.32,246.0788,8,16,8,57,26,9,268,2023-08-13 10:32:48.000 UTC
0xfc08292aa9270b4dd9b0b9c11dd4c0e8eaf1f6d2,131,32184.88,245.6861,8,16,8,58,26,9,268,2023-08-13 10:32:54.000 UTC
0xeabd33e1de97c12b7c8f9ada09e74cb1026f087e,131,32236.32,246.0788,8,16,8,57,26,9,268,2023-08-13 10:34:00.000 UTC
0xe3ee8768aba70d9a7002c5225ddb92f3ab4e2d79,131,29800.73,227.4865,8,16,8,57,26,9,268,2023-08-13 10:34:06.000 UTC
0xbd44201cf6f516d8a830498b3d95286e2219d7e6,131,32217.8,245.9374,8,16,8,57,26,9,268,2023-08-13 10:34:32.000 UTC
0xc6c3009410f491c296d01fb584d4651979e2fd9c,131,29746.54,227.0728,8,16,8,57,26,9,268,2023-08-13 10:35:00.000 UTC
0xa4a66218d960f2aa3c77bcd2582ae9f34a3d12ec,131,29761.09,227.1839,8,16,8,57,26,9,268,2023-08-13 10:35:22.000 UTC
0x4c7b9e0190befa8ed3e9e0394746e38ab81e77c8,131,32184.88,245.6861,8,16,8,58,26,9,268,2023-08-13 10:35:26.000 UTC
0x5cee81378df46c072e138f97a6db99f88292ec1a,131,32217.8,245.9374,8,16,8,57,26,9,268,2023-08-13 10:35:28.000 UTC
0x1a19385644b7a6f2f1977b915f7e63ea7e7e8d00,131,29746.54,227.0728,8,16,8,57,26,9,268,2023-08-13 10:42:28.000 UTC
0x75fb7bc27e50909625b5630c834a8cea083451c2,131,32201.64,245.814,8,16,8,57,26,9,268,2023-08-13 10:42:54.000 UTC
0xdf3037b550ee7242f15763842cec302feaea71a1,131,32201.64,245.814,8,16,8,57,26,9,268,2023-08-13 10:43:56.000 UTC
0x06330f1d80ae8a2d83bd9a920308648ebf2e8a6e,131,29842.23,227.8033,8,16,8,57,26,9,268,2023-08-13 10:44:18.000 UTC
0x4d56f310908fabe8b070e86f39d9637ea3999673,131,32170.08,245.5731,8,16,8,57,26,9,268,2023-08-13 10:46:14.000 UTC
0xc4377971bcdafe12b7cc844c046003297c1b4192,129,29842.23,231.3351,8,16,8,57,26,9,268,2023-08-13 10:46:14.000 UTC
0x176c78a4408782adc6ce59cc714ef21feee70e21,131,29810.97,227.5647,8,16,8,57,26,9,268,2023-08-13 10:51:48.000 UTC
0x10aa9bb99198c4e4b5561fcb27a398021227e4f2,131,29786.18,227.3754,8,16,8,57,26,9,268,2023-08-13 10:52:40.000 UTC
0x6d60d6980d556594cebd1aaa6a22c22b5e87c552,131,32179.26,245.6432,8,16,8,57,26,9,268,2023-08-13 10:53:08.000 UTC
0x86a2105807a10f89aaf62b62d2415865d2bcc709,130,32219.35,247.8412,8,16,8,57,26,9,268,2023-08-13 10:54:04.000 UTC
0x25d4f8114312f4675f31673c868dc81801fe5f5f,130,29789.09,229.1468,8,16,8,57,26,9,268,2023-08-13 10:54:34.000 UTC
0xdfb62aaab980045460f3b7545500bd118389d7d8,130,29786.18,229.1245,8,16,8,57,26,9,268,2023-08-13 10:54:46.000 UTC
0xbb790d60714595a25ff4a1b7680063f4fa95af14,131,32179.26,245.6432,8,16,8,57,26,9,268,2023-08-13 10:54:48.000 UTC
0x4bc3962be56ee796a27bb08bb48717fe9fa6e17e,131,32219.35,245.9492,8,16,8,57,26,9,268,2023-08-13 10:55:12.000 UTC
0x266e7976ae77637fe91b0cbad1a73a752c92b7db,131,29768.52,227.2406,8,16,8,57,26,9,268,2023-08-13 10:55:40.000 UTC
0x3c37078ea6fcacc9cba7afac3f481c92c8ca63bd,131,32177.15,245.6271,8,16,8,57,26,9,268,2023-08-13 10:56:28.000 UTC
0xb2621d978868f48c76b12f1e9f87631fc43629c2,131,29768.52,227.2406,8,16,8,57,26,9,268,2023-08-13 10:56:36.000 UTC
0x2145882bc8f0c7437581ed02bcf4429dca0699f1,131,32177.15,245.6271,8,16,8,57,26,9,268,2023-08-13 10:57:16.000 UTC
0x17df3ca637aaf3a7432d2c650b6aaf8f5de53765,131,29731.13,226.9552,8,16,8,57,26,9,268,2023-08-13 10:57:34.000 UTC
0x1de28e4d725849e1cd10d25b4d28690874b7d24e,130,32153.06,247.3312,8,16,8,57,26,9,268,2023-08-13 10:58:00.000 UTC
0x8a75c11f18a2eb37402e11e271c2312ca794a3ec,129,29762.74,230.7189,8,16,8,57,26,9,268,2023-08-13 11:04:39.000 UTC
0x7dadb9e9c2abd5c23aac8130cc9dab5a161c711e,131,32153.06,245.4432,8,16,8,57,26,9,268,2023-08-13 11:05:33.000 UTC
0xc1c9cfa6744bb908427767f92e38991b5baac65d,131,29735.4,226.9878,8,16,8,57,26,9,268,2023-08-13 11:05:33.000 UTC
0x4ed4139ba9f125aefb45de0b0b6fc036ec9605a4,131,32139.51,245.3398,8,16,8,57,26,9,268,2023-08-13 11:05:57.000 UTC
0x0df97fbcb0981e852720ed9db91414ed9020fa9b,131,32191.75,245.7385,8,16,8,57,26,9,268,2023-08-13 11:06:53.000 UTC
0x4dfcf5eef0ba9646e281314773ffff8581af4112,131,29778.2,227.3145,8,16,8,57,26,9,268,2023-08-13 11:06:57.000 UTC
0x08887a1fc4b20e5c6393ea169e4f17ccc41e274a,131,29754.62,227.1345,8,16,8,57,26,9,268,2023-08-13 11:07:21.000 UTC
0xd2cf9f75c2ce9df78b6aca95706388eadc0564be,130,32191.75,247.6288,8,16,8,57,26,9,268,2023-08-13 11:07:51.000 UTC
0xf1ec6f7fca910da20c92b0cff3c02982ea120291,130,29728.92,228.684,8,16,8,57,26,9,268,2023-08-13 11:08:31.000 UTC
0x9ec84e5eb6d35e474248135311722b55697e7c91,130,32224.02,247.8771,8,16,8,57,26,9,268,2023-08-13 11:09:01.000 UTC
0xc8b2299d980138842645ba3e43f276164667a221,130,29728.92,228.684,8,16,8,57,26,9,268,2023-08-13 11:09:41.000 UTC
0xe5b73112489e43b85d085e1fe1b4692a2c49c2e0,129,32224.02,249.7986,8,16,8,57,26,9,268,2023-08-13 11:09:55.000 UTC
0xf94316bb70f45c96ac2874671dee9a3d8716ca63,129,29591.88,229.3944,8,16,8,57,26,9,268,2023-08-13 11:10:23.000 UTC
0xd45f3d6a60d877a3faa9df51cf59ab04e358870a,130,32139.62,247.2278,8,16,8,57,26,9,268,2023-08-13 11:10:51.000 UTC
0x628ab3a7a65cde510e51e49c63136d3237871c67,129,29579.73,229.3002,8,16,8,57,26,9,268,2023-08-13 11:11:17.000 UTC
0xce8217b95b658d8cbcddff0e413a46c38db665ac,129,32139.62,249.1443,8,16,8,57,26,9,268,2023-08-13 11:11:55.000 UTC
0x2c7db25f21afd9449ee5f4013122918633e8bf34,129,29557.45,229.1275,8,16,8,57,26,9,268,2023-08-13 11:12:21.000 UTC
0x5777d69501e8914617ea47e16556eee6333075fa,129,32139.62,249.1443,8,16,8,57,26,9,268,2023-08-13 11:12:45.000 UTC
0x55ac1d5a89f2492abd9f6b0e8a5b46c4f85989fe,129,29543.75,229.0213,8,16,8,57,26,9,268,2023-08-13 11:13:11.000 UTC
0xbb143127e9497c4614f14dfc001a9a3df362eb7f,131,29528.19,225.406,8,16,8,57,26,9,268,2023-08-13 11:14:07.000 UTC
0xe6f477a6c8c8fafa9f99d3a73532697e670482ff,131,32195.02,245.7635,8,16,8,57,26,9,268,2023-08-13 11:14:33.000 UTC
0xf964dec151ffcb827be212ab5db3a4d0754ba377,131,32229.79,246.0289,8,16,8,57,26,9,268,2023-08-13 11:14:37.000 UTC
0x6251ec52f920a0e06704bdeb33d05fe9ef78bf79,131,29510.83,225.2735,8,16,8,57,26,9,268,2023-08-13 11:15:01.000 UTC
0x2808fadf1a325e497c46b0945b54a9b4fbe1eb44,130,32229.79,247.9215,8,16,8,57,26,9,268,2023-08-13 11:15:27.000 UTC
0x3d183a1dd2e43f47c9be4e7c939d1b87e4014600,130,29436.66,226.4358,8,16,8,57,26,9,268,2023-08-13 11:15:57.000 UTC
0xb9bc1e3ed553565d5e2f118d1c7ebc5c8d164673,131,32208.52,245.8666,8,16,8,57,26,9,268,2023-08-13 11:16:23.000 UTC
0xa1fc32d1fe2b6e9d7cec96d6f8014a02f12cbd26,130,29436.66,226.4358,8,16,8,57,26,9,268,2023-08-13 11:17:19.000 UTC
0xa556a3bcc7965cc391c919fdc1617c9854f99522,130,32245.85,248.045,8,16,8,57,26,9,268,2023-08-13 11:17:39.000 UTC
0x47ea1b84c3653fef9940abcd498392b2b2698cea,130,29436.36,226.4335,8,16,8,57,26,9,268,2023-08-13 11:18:01.000 UTC
0x9fa958259e1b6f984aeb59dd5cfbd2b1ac48c96f,130,32245.85,248.045,8,16,8,57,26,9,268,2023-08-13 11:18:29.000 UTC
0x9a0894ed4f98dfcb658788ca8a7986ab61ff9542,131,29396.77,224.4028,8,16,8,57,26,9,268,2023-08-13 11:18:53.000 UTC
0xed39e12ebabd985ec0fa4b5fddb66c93697e03f9,131,29413.78,224.5327,8,16,8,57,26,9,268,2023-08-13 11:19:53.000 UTC
0xd2b8d0c608e743e7617d6778d10589aff8a61765,131,32333.37,246.8196,8,16,8,57,26,9,268,2023-08-13 11:20:19.000 UTC
0x4b0df6055de36703151ca2abc89799e2ffe2c190,131,32333.37,246.8196,8,16,8,57,26,9,268,2023-08-13 11:20:43.000 UTC
0x7cbe6b18d87fe5fe6a322c04de590ae9b272c51c,131,29413.78,224.5327,8,16,8,56,26,9,268,2023-08-13 11:27:21.000 UTC
0xf6d8bf82e356d2f6f6e1f19bd6cb5b13f11d1bbd,131,29412.27,224.5211,8,16,8,56,26,9,268,2023-08-13 11:28:19.000 UTC
0xd23674ce7adbafd42e1d2c6dea522a31655addd2,131,32372.81,247.1207,8,16,8,56,26,9,268,2023-08-13 11:28:25.000 UTC
0x1d60f0e19f181e2c15aa17fa68a70dcecba4531a,131,32372.81,247.1207,8,16,8,56,26,9,268,2023-08-13 11:28:49.000 UTC
0x60cbc1bf6eb8b83e586d0b3cdf751217c5b186e2,131,29412.27,224.5211,8,16,8,56,26,9,268,2023-08-13 11:29:15.000 UTC
0xaa7b93365b8220094f1782a51abd9e3aa4fff5e2,131,32329.55,246.7905,8,16,8,56,26,9,268,2023-08-13 11:29:45.000 UTC
0xc12f57d0021b393a56b7108b8de6cb1fe302d6e8,130,29390.55,226.0812,8,15,8,56,26,9,268,2023-08-13 11:30:17.000 UTC
0xe7b4e735bc71a5f41ae24b35d8f3e48ae959e15f,131,32329.55,246.7905,8,16,8,56,26,9,268,2023-08-13 11:30:51.000 UTC
0xeac3c9ebeb5393db7a2cac804be099f78b40aa60,131,29391.95,224.366,8,16,8,56,26,9,268,2023-08-13 11:31:13.000 UTC
0xd9404bd82c1211c27239bead8b8104d3aa8e2e7b,131,32329,246.7863,8,16,8,56,26,9,268,2023-08-13 11:31:53.000 UTC
0xbb93c46b199c0e497376775d85c7a2cc8bbc676c,132,29372.38,222.518,8,16,8,56,26,9,268,2023-08-13 11:32:29.000 UTC
0x48fa8d1d57ce5df06743061e1a3b804fb6d3f28f,130,32329,248.6846,8,16,8,56,26,9,268,2023-08-13 11:32:45.000 UTC
0xbf57771df0ab865f8e59fb0ba7e1e2171165ab64,131,29372.38,224.2166,8,16,8,56,26,9,268,2023-08-13 11:33:07.000 UTC
0xea7a0f096557f606e9dcb2ada619ecb6630ab24c,131,32405.33,247.3689,8,16,8,56,26,9,268,2023-08-13 11:33:33.000 UTC
0xddf4f30ee2dc12d1ca685ff74cabad4312204897,131,29410.37,224.5066,8,16,8,56,26,9,268,2023-08-13 11:34:03.000 UTC
0x216f645222e2ed4779b19b0bf07e3dcd6f2a4d76,131,29366.91,224.1749,8,16,8,56,26,9,268,2023-08-13 11:35:03.000 UTC
0x0bdb3460792f87d42910e5520411343d069c2710,131,32405.33,247.3689,8,16,8,56,26,9,268,2023-08-13 11:35:23.000 UTC
0x2031dc8f82c528cae7edeb8fae78c68477262b99,131,32465.8,247.8305,8,16,8,56,26,9,268,2023-08-13 11:35:27.000 UTC
0xd1384bf8473bfdfe4dabb59d1576ab5fc0530159,131,29366.91,224.1749,8,16,8,56,26,9,268,2023-08-13 11:36:03.000 UTC
